Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
11-07-2024 17:10,17:10:00,CNR8853714098,success,CID470702,eBike,Jayanagar,Shivajinagar,301.0,60.0,,,no,,737,upi,46,3.6,4.6
15-07-2024 22:44,22:44:00,CNR9940002777,success,CID641598,Prime Plus,Koramangala,Cox Town,245.0,140.0,,,no,,150,cash,1,3.7,4.5
23-07-2024 07:20,07:20:00,CNR5423813616,canceled by driver,CID162682,eBike,Mysore Road,Shantinagar,,,,Customer was coughing/sick,,,504,,0,4.1,3.993771736
06-07-2024 13:43,13:43:00,CNR2110318339,driver not found,CID567945,Bike,Malleshwaram,Devanahalli,,,,,,,2680,,0,4.5,3.993771736
13-07-2024 03:28,03:28:00,CNR8137576726,canceled by driver,CID258599,Prime Plus,Hosur Road,Devanahalli,,,,Customer related issue,,,417,,0,4.0,3.993771736
23-07-2024 04:54,04:54:00,CNR5349251303,driver not found,CID728222,Mini,HSR Layout,Ulsoor,,,,,,,181,,0,4.2,3.993771736
06-07-2024 07:48,07:48:00,CNR8302715856,canceled by customer,CID215679,eBike,Basavanagudi,Ramamurthy Nagar,,,Wrong Address,,,,177,,0,3.0,3.993771736
09-07-2024 07:51,07:51:00,CNR7412655262,success,CID456315,eBike,Magadi Road,Whitefield,210.0,55.0,,,no,,429,upi,1,4.9,3.3
30-07-2024 15:27,15:27:00,CNR3814150148,canceled by driver,CID211416,Auto,Peenya,BTM Layout,,,,Customer related issue,,,162,,0,4.7,3.993771736
20-07-2024 02:32,02:32:00,CNR6609079905,success,CID728490,Prime SUV,Cox Town,KR Puram,175.0,40.0,,,no,,114,cash,19,3.3,4.2
12-07-2024 17:58,17:58:00,CNR8197880074,success,CID966726,Mini,Sahakar Nagar,Langford Town,63.0,60.0,,,no,,944,upi,48,3.9,4.0
23-07-2024 17:16,17:16:00,CNR4400979392,success,CID743813,eBike,Banashankari,Rajarajeshwari Nagar,63.0,135.0,,,no,,223,upi,49,4.2,4.9
16-07-2024 16:04,16:04:00,CNR9487693791,success,CID590600,Auto,Peenya,BTM Layout,98.0,145.0,,,no,,216,upi,7,3.7,3.7
05-07-2024 18:46,18:46:00,CNR3145412738,canceled by driver,CID698011,eBike,Shivajinagar,RT Nagar,,,,Customer was coughing/sick,,,306,,0,3.7,3.993771736
22-07-2024 21:51,21:51:00,CNR1723493791,success,CID639683,Mini,Ulsoor,Vijayanagar,133.0,145.0,,,no,,451,upi,10,3.3,3.9
10-07-2024 12:03,12:03:00,CNR5483464179,success,CID887784,Prime Sedan,Vijayanagar,Marathahalli,224.0,90.0,,,no,,994,cash,22,4.3,4.9
28-07-2024 19:49,19:49:00,CNR8423252459,success,CID936094,Auto,Kadugodi,Devanahalli,63.0,25.0,,,no,,887,cash,1,3.5,5.0
07-07-2024 00:51,00:51:00,CNR3751010133,success,CID520927,Prime SUV,Varthur,Hebbal,308.0,80.0,,,no,,405,upi,23,4.4,3.9
25-07-2024 07:00,07:00:00,CNR7185501732,success,CID213806,Bike,Kengeri,Varthur,308.0,95.0,,,no,,375,upi,48,3.7,3.9
30-07-2024 16:53,16:53:00,CNR5414229988,success,CID505148,Prime Plus,Rajarajeshwari Nagar,Basavanagudi,196.0,145.0,,,no,,124,credit card,48,3.6,3.4
07-07-2024 09:12,09:12:00,CNR8332199675,success,CID283407,Mini,Shantinagar,Indiranagar,175.0,25.0,,,no,,348,upi,8,3.9,4.0
12-07-2024 03:55,03:55:00,CNR3319402435,success,CID761362,Prime Sedan,RT Nagar,Banashankari,98.0,120.0,,,no,,123,upi,40,3.0,4.7
12-07-2024 11:36,11:36:00,CNR2711381619,driver not found,CID763728,Prime Sedan,Ramamurthy Nagar,Marathahalli,,,,,,,642,,0,3.1,3.993771736
06-07-2024 05:13,05:13:00,CNR1268938520,driver not found,CID797925,Prime Sedan,Majestic,Bellandur,,,,,,,212,,0,4.5,3.993771736
01-07-2024 23:51,23:51:00,CNR2755378995,success,CID360496,Prime Sedan,Bannerghatta Road,Ramamurthy Nagar,49.0,30.0,,,yes,Vehicle Breakdown,1323,upi,23,4.9,4.2
07-07-2024 20:16,20:16:00,CNR5947892391,success,CID486445,Mini,Hennur,Rajajinagar,42.0,120.0,,,no,,267,cash,11,4.3,3.9
27-07-2024 22:17,22:17:00,CNR3087025637,success,CID581094,eBike,Rajajinagar,Cox Town,168.0,110.0,,,no,,103,upi,7,3.0,4.7
30-07-2024 20:55,20:55:00,CNR6345508381,driver not found,CID692362,Prime SUV,Padmanabhanagar,Langford Town,,,,,,,191,,0,3.1,3.993771736
21-07-2024 10:10,10:10:00,CNR8683843640,success,CID713131,Mini,Chickpet,BTM Layout,84.0,50.0,,,no,,1674,upi,7,4.8,3.0
16-07-2024 22:48,22:48:00,CNR7317196032,success,CID357631,Auto,Rajajinagar,Devanahalli,112.0,80.0,,,no,,118,upi,18,3.8,4.1
08-07-2024 04:16,04:16:00,CNR5739363781,success,CID569086,Prime SUV,Indiranagar,Hosur Road,77.0,95.0,,,no,,443,upi,8,3.6,3.6
04-07-2024 13:52,13:52:00,CNR9864240679,canceled by driver,CID916692,Prime Plus,Yeshwanthpur,Tumkur Road,,,,Personal & Car related issue,,,325,,0,3.1,3.993771736
19-07-2024 21:29,21:29:00,CNR2998260418,success,CID793411,Prime SUV,Sahakar Nagar,Padmanabhanagar,238.0,100.0,,,no,,333,cash,28,4.8,3.3
13-07-2024 10:13,10:13:00,CNR6075909570,driver not found,CID592923,Prime Sedan,HSR Layout,Hosur Road,,,,,,,433,,0,4.7,3.993771736
24-07-2024 12:54,12:54:00,CNR8049359505,canceled by driver,CID781807,Auto,Whitefield,Mysore Road,,,,Customer related issue,,,202,,0,3.9,3.993771736
21-07-2024 11:34,11:34:00,CNR9500815339,success,CID312229,Auto,Richmond Town,Nagarbhavi,49.0,110.0,,,no,,250,cash,12,3.8,3.6
06-07-2024 07:03,07:03:00,CNR6995313428,success,CID850308,Mini,Peenya,Marathahalli,161.0,145.0,,,no,,434,upi,18,3.5,3.7
14-07-2024 05:07,05:07:00,CNR6053129674,canceled by driver,CID860722,Mini,Rajarajeshwari Nagar,Magadi Road,,,,Customer related issue,,,146,,0,3.4,3.993771736
29-07-2024 07:41,07:41:00,CNR3419424408,success,CID634958,Bike,Rajajinagar,MG Road,224.0,85.0,,,no,,142,upi,31,4.5,4.9
12-07-2024 02:55,02:55:00,CNR8783823685,canceled by driver,CID250478,Bike,Padmanabhanagar,Bellandur,,,,Customer was coughing/sick,,,171,,0,4.6,3.993771736
21-07-2024 23:18,23:18:00,CNR6734633945,success,CID371369,Mini,JP Nagar,Nagarbhavi,84.0,70.0,,,no,,224,cash,25,4.7,4.0
11-07-2024 08:36,08:36:00,CNR2674589337,success,CID590770,eBike,Shivajinagar,Sahakar Nagar,49.0,75.0,,,no,,895,upi,18,4.5,3.7
29-07-2024 16:52,16:52:00,CNR2549894157,canceled by driver,CID769564,Prime SUV,Kengeri,Peenya,,,,Personal & Car related issue,,,988,,0,3.7,3.993771736
01-07-2024 11:15,11:15:00,CNR2576515860,success,CID398757,Prime SUV,Whitefield,Rajarajeshwari Nagar,70.0,130.0,,,no,,988,cash,33,3.5,4.7
23-07-2024 05:22,05:22:00,CNR8502048321,success,CID326092,Prime SUV,Marathahalli,Ulsoor,231.0,35.0,,,no,,692,upi,43,4.5,4.3
18-07-2024 13:31,13:31:00,CNR5327015963,canceled by driver,CID359991,Prime SUV,Indiranagar,Kammanahalli,,,,Personal & Car related issue,,,2068,,0,4.0,3.993771736
23-07-2024 12:59,12:59:00,CNR8004985711,success,CID467068,Auto,Hebbal,Bannerghatta Road,287.0,110.0,,,no,,695,upi,13,4.3,3.5
21-07-2024 09:33,09:33:00,CNR2990779992,success,CID126749,Mini,Rajarajeshwari Nagar,Rajarajeshwari Nagar,238.0,145.0,,,no,,164,cash,3,4.0,3.2
20-07-2024 23:15,23:15:00,CNR8431056746,driver not found,CID572563,Prime SUV,Ramamurthy Nagar,Hulimavu,,,,,,,466,,0,3.6,3.993771736
19-07-2024 19:53,19:53:00,CNR3761596069,success,CID971006,Mini,Ramamurthy Nagar,Shantinagar,217.0,125.0,,,no,,238,upi,13,3.4,3.4
19-07-2024 18:25,18:25:00,CNR3411069068,success,CID260834,Mini,Malleshwaram,RT Nagar,35.0,135.0,,,no,,134,upi,12,4.5,4.7
08-07-2024 00:32,00:32:00,CNR5508932910,success,CID992936,Mini,Rajarajeshwari Nagar,Hebbal,147.0,145.0,,,no,,269,upi,9,4.2,3.4
20-07-2024 23:53,23:53:00,CNR4185111041,success,CID493389,Auto,Frazer Town,Kengeri,245.0,145.0,,,no,,724,cash,16,3.2,4.9
16-07-2024 22:45,22:45:00,CNR7072238217,success,CID818669,eBike,Malleshwaram,MG Road,280.0,30.0,,,no,,353,cash,16,4.7,3.5
10-07-2024 13:46,13:46:00,CNR1732724759,canceled by customer,CID205290,Mini,BTM Layout,Langford Town,,,Driver asked to cancel,,,,313,,0,4.2,3.993771736
04-07-2024 12:33,12:33:00,CNR7437288940,success,CID219522,Prime Plus,Marathahalli,Indiranagar,210.0,120.0,,,no,,222,cash,5,4.2,3.7
28-07-2024 03:22,03:22:00,CNR7600742062,success,CID524788,Prime SUV,Yeshwanthpur,Jayanagar,98.0,70.0,,,no,,325,credit card,41,3.2,3.2
27-07-2024 01:15,01:15:00,CNR1356170283,success,CID147846,Auto,Rajarajeshwari Nagar,Kengeri,301.0,115.0,,,no,,700,cash,17,3.3,3.7
05-07-2024 19:30,19:30:00,CNR1542022208,canceled by driver,CID653384,Prime Sedan,Chamarajpet,Kammanahalli,,,,Customer related issue,,,237,,0,3.2,3.993771736
20-07-2024 19:34,19:34:00,CNR6906416073,canceled by customer,CID854799,Bike,Shivajinagar,Sarjapur Road,,,Driver is not moving towards pickup location,,,,360,,0,3.7,3.993771736
28-07-2024 21:51,21:51:00,CNR3767688817,driver not found,CID884215,Bike,Indiranagar,Majestic,,,,,,,262,,0,3.3,3.993771736
24-07-2024 13:32,13:32:00,CNR8693749448,canceled by customer,CID156829,eBike,Banashankari,Shivajinagar,,,Driver is not moving towards pickup location,,,,222,,0,4.9,3.993771736
02-07-2024 13:52,13:52:00,CNR7330232955,canceled by customer,CID471131,Prime Sedan,Kengeri,Banashankari,,,AC is Not working,,,,888,,0,3.8,3.993771736
04-07-2024 16:13,16:13:00,CNR3414724790,success,CID271993,Auto,Langford Town,MG Road,98.0,85.0,,,no,,302,upi,5,4.4,4.1
08-07-2024 21:25,21:25:00,CNR4010271902,success,CID992239,Bike,Sarjapur Road,Nagarbhavi,119.0,90.0,,,no,,307,cash,25,4.5,3.1
26-07-2024 23:03,23:03:00,CNR6592352036,success,CID474125,Bike,Marathahalli,Marathahalli,259.0,100.0,,,yes,Other Issue,476,cash,12,3.8,4.8
15-07-2024 20:11,20:11:00,CNR6282016586,success,CID221191,Prime SUV,BTM Layout,Mysore Road,126.0,50.0,,,no,,457,upi,18,3.6,3.0
22-07-2024 04:25,04:25:00,CNR6446585722,canceled by driver,CID953715,Auto,Hosur Road,Mysore Road,,,,More than permitted people in there,,,167,,0,3.5,3.993771736
18-07-2024 13:57,13:57:00,CNR5754698752,driver not found,CID872588,Bike,Tumkur Road,Peenya,,,,,,,415,,0,3.6,3.993771736
22-07-2024 18:57,18:57:00,CNR7962160295,success,CID297189,eBike,Rajarajeshwari Nagar,Shantinagar,42.0,60.0,,,no,,163,cash,12,5.0,5.0
09-07-2024 18:13,18:13:00,CNR5619831238,success,CID392184,Prime SUV,Magadi Road,Hennur,196.0,40.0,,,no,,232,cash,4,3.1,4.4
22-07-2024 08:52,08:52:00,CNR1695556966,success,CID968452,Auto,Marathahalli,Hennur,266.0,115.0,,,yes,Vehicle Breakdown,555,cash,3,3.6,3.1
14-07-2024 06:02,06:02:00,CNR8150092907,success,CID604444,Prime Sedan,Padmanabhanagar,Varthur,182.0,50.0,,,no,,439,cash,36,5.0,4.5
23-07-2024 01:04,01:04:00,CNR1409166872,success,CID107750,Bike,Koramangala,Padmanabhanagar,42.0,135.0,,,no,,970,cash,49,4.8,4.8
17-07-2024 05:58,05:58:00,CNR6766985638,success,CID387112,eBike,Magadi Road,Hennur,161.0,115.0,,,no,,421,upi,13,3.8,3.1
09-07-2024 18:21,18:21:00,CNR1235514935,success,CID775571,Auto,Cox Town,Kammanahalli,91.0,95.0,,,no,,209,cash,7,4.0,3.8
10-07-2024 20:05,20:05:00,CNR5527149658,driver not found,CID187104,Prime Sedan,Padmanabhanagar,Devanahalli,,,,,,,2552,,0,4.3,3.993771736
12-07-2024 02:46,02:46:00,CNR7489312383,canceled by driver,CID741470,Mini,Langford Town,Indiranagar,,,,More than permitted people in there,,,413,,0,3.1,3.993771736
03-07-2024 12:16,12:16:00,CNR5253198635,success,CID899879,Prime SUV,Yeshwanthpur,Kadugodi,308.0,130.0,,,no,,126,cash,30,4.3,4.5
09-07-2024 21:42,21:42:00,CNR6172634536,success,CID677354,Mini,Mysore Road,Nagarbhavi,294.0,85.0,,,no,,155,cash,8,3.0,3.1
20-07-2024 19:51,19:51:00,CNR3362305101,success,CID737745,Mini,Hennur,HSR Layout,56.0,105.0,,,no,,356,upi,13,3.1,3.6
07-07-2024 17:50,17:50:00,CNR9571582112,canceled by customer,CID823643,Prime Sedan,JP Nagar,Banashankari,,,Driver is not moving towards pickup location,,,,210,,0,3.3,3.993771736
05-07-2024 14:50,14:50:00,CNR3510614441,success,CID974569,Auto,Shivajinagar,HSR Layout,105.0,40.0,,,no,,158,cash,4,4.2,3.2
10-07-2024 22:09,22:09:00,CNR9687687865,success,CID801764,Bike,Basavanagudi,Yelahanka,140.0,95.0,,,no,,343,credit card,32,3.0,3.3
01-07-2024 21:30,21:30:00,CNR4861526123,canceled by customer,CID755668,eBike,JP Nagar,Yelahanka,,,Driver asked to cancel,,,,172,,0,3.1,3.993771736
13-07-2024 17:50,17:50:00,CNR2441482091,success,CID671605,Prime Plus,Sarjapur Road,Peenya,280.0,50.0,,,yes,Other Issue,488,cash,38,3.3,4.0
22-07-2024 06:33,06:33:00,CNR3044333210,canceled by customer,CID619183,eBike,KR Puram,Koramangala,,,Driver asked to cancel,,,,706,,0,3.9,3.993771736
09-07-2024 04:14,04:14:00,CNR4483315554,success,CID573533,Auto,Ulsoor,Yelahanka,49.0,145.0,,,no,,402,cash,18,4.1,3.1
22-07-2024 16:31,16:31:00,CNR6146668535,success,CID847246,Auto,Hennur,Magadi Road,133.0,115.0,,,no,,230,cash,14,3.3,3.1
30-07-2024 19:21,19:21:00,CNR5054039194,success,CID518915,Prime Sedan,Ulsoor,Kammanahalli,168.0,75.0,,,no,,108,cash,22,4.9,3.1
17-07-2024 06:47,06:47:00,CNR7955865062,success,CID455968,Prime SUV,Richmond Town,Marathahalli,238.0,130.0,,,no,,101,upi,24,3.1,4.5
02-07-2024 18:18,18:18:00,CNR4729487006,canceled by driver,CID255901,eBike,Nagarbhavi,Varthur,,,,Personal & Car related issue,,,1752,,0,4.3,3.993771736
04-07-2024 08:22,08:22:00,CNR2632583170,canceled by driver,CID338647,Bike,Padmanabhanagar,Rajarajeshwari Nagar,,,,More than permitted people in there,,,1056,,0,4.6,3.993771736
17-07-2024 21:21,21:21:00,CNR3646372364,success,CID915862,eBike,Padmanabhanagar,Rajarajeshwari Nagar,147.0,25.0,,,yes,Vehicle Breakdown,987,upi,27,3.4,3.5
26-07-2024 21:04,21:04:00,CNR4744387940,success,CID918900,eBike,Tumkur Road,Richmond Town,196.0,80.0,,,no,,323,upi,35,4.4,4.5
01-07-2024 08:29,08:29:00,CNR9481803349,success,CID113733,Auto,HSR Layout,Varthur,119.0,125.0,,,no,,170,upi,19,3.9,4.3
25-07-2024 09:44,09:44:00,CNR5629561698,canceled by customer,CID128806,eBike,Yelahanka,JP Nagar,,,Driver is not moving towards pickup location,,,,160,,0,4.8,3.993771736
14-07-2024 00:23,00:23:00,CNR1912140621,success,CID152141,Bike,Sahakar Nagar,Vijayanagar,189.0,115.0,,,no,,330,upi,2,3.9,4.5
30-07-2024 09:03,09:03:00,CNR8890189338,success,CID207576,Bike,Nagarbhavi,Bellandur,217.0,115.0,,,no,,428,cash,8,4.8,4.7
03-07-2024 18:09,18:09:00,CNR6685132372,canceled by driver,CID239890,Prime Plus,Hebbal,Hulimavu,,,,Customer related issue,,,383,,0,4.6,3.993771736
19-07-2024 23:31,23:31:00,CNR3423989155,success,CID134676,Prime SUV,Richmond Town,Hennur,112.0,80.0,,,no,,519,cash,15,4.9,4.7
15-07-2024 06:19,06:19:00,CNR7393126405,success,CID256690,Prime Plus,KR Puram,Tumkur Road,119.0,65.0,,,no,,321,cash,44,3.5,4.3
01-07-2024 10:15,10:15:00,CNR6272571313,success,CID941145,Mini,MG Road,Kammanahalli,175.0,75.0,,,no,,545,upi,38,4.0,4.6
30-07-2024 05:55,05:55:00,CNR7836244727,success,CID495664,Mini,Rajarajeshwari Nagar,Vijayanagar,266.0,125.0,,,no,,160,credit card,21,4.0,4.8
12-07-2024 23:32,23:32:00,CNR9933278252,canceled by driver,CID999226,Mini,Peenya,Kadugodi,,,,Customer was coughing/sick,,,232,,0,3.5,3.993771736
29-07-2024 07:43,07:43:00,CNR9152354869,success,CID105158,Mini,Chamarajpet,Vijayanagar,252.0,135.0,,,no,,158,debit card,43,3.6,3.6
25-07-2024 21:08,21:08:00,CNR9315987750,success,CID677932,Auto,Devanahalli,Ulsoor,308.0,130.0,,,no,,372,cash,11,3.6,3.4
03-07-2024 16:58,16:58:00,CNR4731591430,success,CID590377,Prime SUV,Kammanahalli,Hebbal,238.0,95.0,,,yes,Customer Demand,685,cash,3,3.5,3.9
13-07-2024 12:59,12:59:00,CNR3665968474,driver not found,CID695367,Prime SUV,Shivajinagar,Rajarajeshwari Nagar,,,,,,,258,,0,4.7,3.993771736
04-07-2024 12:15,12:15:00,CNR3049570552,success,CID614731,Prime SUV,Chickpet,HSR Layout,147.0,65.0,,,no,,143,credit card,47,4.4,3.9
04-07-2024 05:59,05:59:00,CNR6894424240,canceled by customer,CID113574,Prime Sedan,Tumkur Road,Tumkur Road,,,Driver is not moving towards pickup location,,,,268,,0,3.6,3.993771736
28-07-2024 01:13,01:13:00,CNR3634860969,driver not found,CID456414,eBike,Basavanagudi,Rajarajeshwari Nagar,,,,,,,372,,0,4.6,3.993771736
26-07-2024 09:29,09:29:00,CNR2655767679,success,CID768377,Prime SUV,Chamarajpet,Hebbal,301.0,100.0,,,no,,720,cash,31,4.7,4.9
30-07-2024 07:40,07:40:00,CNR6607741739,canceled by customer,CID554038,Bike,Bellandur,Yelahanka,,,Driver asked to cancel,,,,254,,0,4.2,3.993771736
13-07-2024 23:07,23:07:00,CNR7048429793,success,CID536867,Prime Plus,Koramangala,Koramangala,56.0,140.0,,,no,,2338,cash,9,5.0,4.5
13-07-2024 05:01,05:01:00,CNR4547554455,canceled by customer,CID251623,Mini,Ramamurthy Nagar,Hennur,,,Driver asked to cancel,,,,474,,0,4.6,3.993771736
14-07-2024 23:11,23:11:00,CNR3266762649,success,CID325597,eBike,Chamarajpet,Hosur Road,224.0,120.0,,,no,,288,upi,8,3.9,3.2
09-07-2024 03:55,03:55:00,CNR8665708387,success,CID563892,Auto,Frazer Town,RT Nagar,140.0,70.0,,,no,,847,cash,15,3.7,3.9
23-07-2024 04:47,04:47:00,CNR9392901840,canceled by customer,CID286974,Auto,Kengeri,JP Nagar,,,AC is Not working,,,,805,,0,3.3,3.993771736
18-07-2024 21:35,21:35:00,CNR8809618682,success,CID212677,Prime SUV,Ulsoor,Peenya,203.0,115.0,,,no,,146,upi,23,4.8,4.9
13-07-2024 17:59,17:59:00,CNR5129575585,success,CID866349,Bike,Koramangala,MG Road,273.0,140.0,,,no,,155,upi,1,4.1,3.3
06-07-2024 03:33,03:33:00,CNR9540125286,canceled by customer,CID855294,Prime SUV,Mysore Road,Shantinagar,,,Change of plans,,,,771,,0,3.5,3.993771736
02-07-2024 07:56,07:56:00,CNR7342837826,success,CID233918,Bike,Langford Town,Shivajinagar,154.0,135.0,,,no,,109,cash,47,3.5,4.3
29-07-2024 06:25,06:25:00,CNR7284375887,canceled by driver,CID782183,Auto,Frazer Town,Whitefield,,,,Personal & Car related issue,,,128,,0,3.5,3.993771736
21-07-2024 19:28,19:28:00,CNR9136548968,success,CID804128,Bike,Shivajinagar,Sahakar Nagar,56.0,110.0,,,no,,430,upi,18,3.1,4.3
26-07-2024 06:55,06:55:00,CNR2493914062,success,CID582293,Prime Sedan,Kadugodi,Bannerghatta Road,126.0,95.0,,,no,,477,cash,37,4.8,4.9
24-07-2024 00:37,00:37:00,CNR5982284724,canceled by driver,CID986932,eBike,Yeshwanthpur,Chamarajpet,,,,Customer related issue,,,193,,0,3.1,3.993771736
14-07-2024 22:51,22:51:00,CNR6787415595,canceled by driver,CID603477,Prime Plus,Banashankari,Whitefield,,,,Customer related issue,,,280,,0,3.6,3.993771736
02-07-2024 08:30,08:30:00,CNR1190195039,driver not found,CID306737,eBike,Kengeri,Yeshwanthpur,,,,,,,340,,0,4.0,3.993771736
17-07-2024 07:09,07:09:00,CNR8502084130,success,CID746596,Bike,Yeshwanthpur,Mysore Road,154.0,85.0,,,no,,615,upi,40,3.8,4.4
15-07-2024 13:58,13:58:00,CNR9077941992,driver not found,CID418142,Mini,Rajajinagar,BTM Layout,,,,,,,379,,0,4.4,3.993771736
07-07-2024 15:46,15:46:00,CNR2059845511,success,CID461050,eBike,MG Road,MG Road,168.0,45.0,,,no,,821,cash,16,4.6,4.6
27-07-2024 15:01,15:01:00,CNR4304265603,canceled by customer,CID578741,eBike,HSR Layout,BTM Layout,,,Driver asked to cancel,,,,190,,0,3.6,3.993771736
02-07-2024 14:40,14:40:00,CNR1362834164,success,CID586449,Prime Plus,RT Nagar,Langford Town,252.0,100.0,,,no,,113,cash,43,3.2,4.3
01-07-2024 04:36,04:36:00,CNR9975111692,success,CID613909,Bike,Rajajinagar,Hulimavu,77.0,70.0,,,no,,304,cash,43,3.3,3.8
10-07-2024 02:28,02:28:00,CNR4935087235,driver not found,CID322592,eBike,Yelahanka,Ulsoor,,,,,,,492,,0,4.1,3.993771736
12-07-2024 13:29,13:29:00,CNR8858702824,success,CID374011,Prime Plus,Sarjapur Road,Sahakar Nagar,252.0,55.0,,,no,,395,cash,17,3.4,3.6
12-07-2024 20:27,20:27:00,CNR4669411251,success,CID170878,Mini,Koramangala,Devanahalli,105.0,100.0,,,no,,848,upi,11,4.2,4.8
24-07-2024 21:19,21:19:00,CNR2944584951,canceled by customer,CID419592,Mini,Cox Town,Mysore Road,,,Driver asked to cancel,,,,298,,0,3.1,3.993771736
03-07-2024 22:14,22:14:00,CNR1007480625,success,CID468411,Bike,Hebbal,RT Nagar,217.0,65.0,,,no,,175,cash,5,4.0,4.1
10-07-2024 17:46,17:46:00,CNR3518599631,success,CID385711,Mini,JP Nagar,KR Puram,252.0,125.0,,,yes,Customer Demand,702,cash,30,4.2,3.9
16-07-2024 23:36,23:36:00,CNR9831512882,driver not found,CID149357,Bike,Malleshwaram,Devanahalli,,,,,,,509,,0,3.4,3.993771736
15-07-2024 22:13,22:13:00,CNR1126558709,driver not found,CID925439,Prime Plus,Electronic City,Rajarajeshwari Nagar,,,,,,,294,,0,4.6,3.993771736
17-07-2024 06:40,06:40:00,CNR9824284357,success,CID227405,Auto,Marathahalli,Kengeri,91.0,90.0,,,no,,751,cash,5,4.9,3.6
28-07-2024 04:35,04:35:00,CNR4524452313,canceled by customer,CID542804,Prime SUV,Mysore Road,Basavanagudi,,,AC is Not working,,,,196,,0,3.1,3.993771736
10-07-2024 22:01,22:01:00,CNR3462118145,canceled by customer,CID786172,Bike,Langford Town,Majestic,,,Driver is not moving towards pickup location,,,,493,,0,4.0,3.993771736
12-07-2024 22:55,22:55:00,CNR8672041405,success,CID620093,Prime SUV,Yeshwanthpur,Langford Town,238.0,80.0,,,no,,491,upi,19,4.5,4.4
02-07-2024 09:56,09:56:00,CNR4084431439,success,CID470162,eBike,RT Nagar,Shivajinagar,35.0,100.0,,,no,,462,cash,8,4.5,4.7
17-07-2024 07:40,07:40:00,CNR5731919411,success,CID708256,Mini,RT Nagar,Langford Town,91.0,55.0,,,no,,211,upi,35,3.0,3.1
10-07-2024 00:17,00:17:00,CNR9316747626,success,CID277734,Auto,Magadi Road,Banashankari,140.0,50.0,,,no,,101,debit card,10,3.7,3.4
16-07-2024 09:00,09:00:00,CNR1312580913,success,CID968531,Prime Plus,Ulsoor,Shantinagar,154.0,90.0,,,no,,104,upi,12,4.1,3.6
25-07-2024 08:19,08:19:00,CNR4747321710,success,CID802887,Mini,Banashankari,BTM Layout,196.0,80.0,,,no,,487,upi,25,3.8,4.0
04-07-2024 01:39,01:39:00,CNR9024836665,success,CID242118,Bike,Frazer Town,Vijayanagar,42.0,40.0,,,no,,265,upi,45,4.0,3.1
15-07-2024 08:13,08:13:00,CNR3066623976,canceled by driver,CID278128,Mini,Bellandur,Mysore Road,,,,Personal & Car related issue,,,715,,0,4.9,3.993771736
29-07-2024 08:51,08:51:00,CNR5476444683,canceled by driver,CID899109,Prime Sedan,RT Nagar,Hulimavu,,,,Personal & Car related issue,,,2493,,0,3.2,3.993771736
16-07-2024 17:35,17:35:00,CNR8119572320,canceled by driver,CID658272,Mini,Ulsoor,Electronic City,,,,Personal & Car related issue,,,597,,0,3.7,3.993771736
20-07-2024 07:39,07:39:00,CNR5885452512,success,CID331818,Bike,Kammanahalli,RT Nagar,245.0,135.0,,,no,,366,cash,34,4.2,3.2
16-07-2024 19:47,19:47:00,CNR7082724240,success,CID375233,Auto,KR Puram,Rajajinagar,112.0,130.0,,,no,,323,upi,19,3.7,4.9
18-07-2024 08:25,08:25:00,CNR6178089555,success,CID610235,Prime Sedan,Hosur Road,Indiranagar,175.0,55.0,,,no,,237,upi,29,4.0,4.5
24-07-2024 08:16,08:16:00,CNR3778123675,canceled by customer,CID851273,Prime SUV,Bannerghatta Road,Ulsoor,,,Driver is not moving towards pickup location,,,,386,,0,3.5,3.993771736
20-07-2024 02:54,02:54:00,CNR1556687113,canceled by customer,CID940423,Auto,KR Puram,Whitefield,,,Wrong Address,,,,306,,0,3.3,3.993771736
04-07-2024 06:13,06:13:00,CNR5355207317,driver not found,CID869772,eBike,Magadi Road,Vijayanagar,,,,,,,1871,,0,3.1,3.993771736
14-07-2024 18:12,18:12:00,CNR6128754504,success,CID732051,eBike,MG Road,Ramamurthy Nagar,182.0,110.0,,,no,,281,cash,42,3.9,4.7
28-07-2024 02:42,02:42:00,CNR8808753693,driver not found,CID129476,Auto,Hosur Road,Koramangala,,,,,,,430,,0,4.7,3.993771736
14-07-2024 07:46,07:46:00,CNR3391821947,canceled by driver,CID498785,Bike,Kengeri,Vijayanagar,,,,Customer related issue,,,2182,,0,3.9,3.993771736
13-07-2024 00:59,00:59:00,CNR4783106846,success,CID456645,Prime Plus,Chickpet,Rajarajeshwari Nagar,308.0,140.0,,,no,,340,debit card,43,4.3,4.3
14-07-2024 08:24,08:24:00,CNR4628021708,driver not found,CID846410,Auto,Indiranagar,Bellandur,,,,,,,461,,0,4.8,3.993771736
26-07-2024 17:00,17:00:00,CNR6142926872,success,CID529549,Bike,MG Road,BTM Layout,308.0,120.0,,,no,,194,cash,9,4.4,4.4
12-07-2024 21:44,21:44:00,CNR1169546714,canceled by customer,CID858012,Prime Plus,Shivajinagar,Magadi Road,,,Change of plans,,,,799,,0,3.6,3.993771736
